#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
ACKR3	STAT1	9606.ENSP00000272928	9606.ENSP00000354394	0	0	0	0	0	0	0	0.407	0.407
ACKR3	GNAI1	9606.ENSP00000272928	9606.ENSP00000497260	0	0	0	0	0.044	0.381	0	0.095	0.418
ACKR3	PECAM1	9606.ENSP00000272928	9606.ENSP00000457421	0	0	0	0	0.044	0.242	0	0.305	0.452
ACKR3	CCL28	9606.ENSP00000272928	9606.ENSP00000354416	0	0	0	0	0	0	0.500	0.079	0.520
ACKR3	CXCL2	9606.ENSP00000272928	9606.ENSP00000427279	0	0	0	0	0.056	0	0.500	0.277	0.628
ACKR3	AVPR1A	9606.ENSP00000272928	9606.ENSP00000299178	0	0	0	0.574	0.042	0.325	0	0.669	0.767
ACKR3	EGFR	9606.ENSP00000272928	9606.ENSP00000275493	0	0	0	0	0	0.048	0	0.767	0.768
ACKR3	ADM	9606.ENSP00000272928	9606.ENSP00000436607	0	0	0	0	0.056	0	0	0.871	0.873
ACKR3	CXCL12	9606.ENSP00000272928	9606.ENSP00000379140	0	0	0	0	0.076	0.900	0.900	0.997	0.999
ACO1	PDK4	9606.ENSP00000309477	9606.ENSP00000005178	0	0	0	0	0.064	0.071	0	0.558	0.583
ACO1	PYGL	9606.ENSP00000309477	9606.ENSP00000216392	0.042	0	0	0	0.073	0	0	0.389	0.411
ACO1	CAT	9606.ENSP00000309477	9606.ENSP00000241052	0	0	0	0	0.187	0.091	0	0.273	0.416
ACO1	ACSS2	9606.ENSP00000309477	9606.ENSP00000253382	0.057	0	0	0	0.173	0	0.184	0.438	0.595
ACO1	ALDH2	9606.ENSP00000309477	9606.ENSP00000261733	0.042	0.002	0	0	0.085	0.084	0	0.484	0.531
ACO1	EPAS1	9606.ENSP00000309477	9606.ENSP00000263734	0	0	0	0	0.058	0	0	0.556	0.564
ACO1	PPAT	9606.ENSP00000309477	9606.ENSP00000264220	0.059	0	0	0	0.068	0	0	0.425	0.452
ACO1	SORD	9606.ENSP00000309477	9606.ENSP00000267814	0	0	0	0	0.067	0	0	0.386	0.403
ACO1	ALDH1A1	9606.ENSP00000309477	9606.ENSP00000297785	0.042	0.002	0	0	0.060	0.084	0	0.499	0.532
ACO1	ANGPTL4	9606.ENSP00000309477	9606.ENSP00000301455	0	0	0	0	0.048	0	0	0.454	0.458
ACO1	AIFM2	9606.ENSP00000309477	9606.ENSP00000478931	0	0	0	0	0.070	0.140	0	0.321	0.410
ACO1	MB	9606.ENSP00000309477	9606.ENSP00000352835	0	0	0	0	0	0.058	0	0.412	0.422
ACO1	ETFDH	9606.ENSP00000309477	9606.ENSP00000426638	0	0	0	0	0.164	0	0	0.338	0.423
ACO1	PCK1	9606.ENSP00000309477	9606.ENSP00000319814	0	0	0	0	0.104	0	0	0.406	0.445
ACO1	ME1	9606.ENSP00000309477	9606.ENSP00000358719	0.042	0	0	0	0.075	0	0	0.438	0.459
ACO1	ECHDC1	9606.ENSP00000309477	9606.ENSP00000436585	0	0	0	0	0.127	0.299	0	0.197	0.465
ACO1	FBP1	9606.ENSP00000309477	9606.ENSP00000408025	0	0	0	0	0.062	0	0	0.453	0.465
ACO1	GBE1	9606.ENSP00000309477	9606.ENSP00000410833	0.055	0	0	0	0.117	0.272	0	0.247	0.482
ACO1	PDHA1	9606.ENSP00000309477	9606.ENSP00000369134	0	0	0	0	0.131	0	0	0.436	0.489
ACO1	ACSL1	9606.ENSP00000309477	9606.ENSP00000422607	0	0	0	0	0.065	0.069	0	0.461	0.491
ACO1	HADH	9606.ENSP00000309477	9606.ENSP00000474560	0	0	0	0	0.170	0	0	0.438	0.514
ACO1	PKM	9606.ENSP00000309477	9606.ENSP00000320171	0.054	0	0	0	0.110	0.071	0	0.458	0.519
ACO1	ASS1	9606.ENSP00000309477	9606.ENSP00000361471	0.115	0	0	0	0.143	0	0	0.423	0.524
ACO1	PGM1	9606.ENSP00000309477	9606.ENSP00000360124	0	0	0	0	0.118	0	0	0.506	0.546
ACO1	NDUFS1	9606.ENSP00000309477	9606.ENSP00000392709	0.060	0	0	0	0.303	0.091	0	0.389	0.588
ACO1	TKT	9606.ENSP00000309477	9606.ENSP00000391481	0	0	0	0	0.147	0.071	0	0.566	0.626
ACO1	GPX3	9606.ENSP00000309477	9606.ENSP00000373477	0	0	0	0	0.067	0	0	0.681	0.690
ACO1	CYBRD1	9606.ENSP00000309477	9606.ENSP00000319141	0	0	0	0	0.049	0	0	0.712	0.714
ACO1	PC	9606.ENSP00000309477	9606.ENSP00000498994	0.070	0	0	0	0.130	0	0	0.693	0.730
ACO1	IDH2	9606.ENSP00000309477	9606.ENSP00000331897	0.102	0	0	0	0.611	0.054	0.942	0.911	0.998
ACOX2	CAT	9606.ENSP00000307697	9606.ENSP00000241052	0.052	0	0	0	0.152	0.133	0	0.254	0.410
ACOX2	ACSS2	9606.ENSP00000307697	9606.ENSP00000253382	0.044	0	0	0	0.206	0	0.187	0.277	0.494
ACOX2	FABP4	9606.ENSP00000307697	9606.ENSP00000256104	0	0	0	0	0.080	0.058	0	0.367	0.404
ACOX2	MDM2	9606.ENSP00000307697	9606.ENSP00000258149	0.050	0	0	0	0.195	0.071	0.288	0.166	0.501
ACOX2	ALDH2	9606.ENSP00000307697	9606.ENSP00000261733	0.042	0	0	0	0.135	0	0.182	0.369	0.515
ACOX2	PECR	9606.ENSP00000307697	9606.ENSP00000265322	0.042	0	0	0	0.149	0.091	0.174	0.560	0.682
ACOX2	SQLE	9606.ENSP00000307697	9606.ENSP00000265896	0	0	0	0	0.067	0	0.151	0.308	0.404
ACOX2	PPARG	9606.ENSP00000307697	9606.ENSP00000287820	0	0	0	0	0.125	0	0	0.375	0.430
ACOX2	SCD	9606.ENSP00000307697	9606.ENSP00000359380	0	0	0	0	0.048	0	0	0.399	0.404
ACOX2	PCK1	9606.ENSP00000307697	9606.ENSP00000319814	0	0	0	0	0.079	0	0	0.383	0.408
ACOX2	ETFDH	9606.ENSP00000307697	9606.ENSP00000426638	0.070	0	0	0	0.264	0.051	0	0.237	0.438
ACOX2	ACSS3	9606.ENSP00000307697	9606.ENSP00000449535	0.044	0	0	0	0.210	0	0.187	0.242	0.472
ACOX2	ROGDI	9606.ENSP00000307697	9606.ENSP00000322832	0	0	0	0	0.049	0	0	0.561	0.565
ACOX2	ECHDC1	9606.ENSP00000307697	9606.ENSP00000436585	0.046	0	0	0	0.295	0.091	0.353	0.287	0.666
ACOX2	HADH	9606.ENSP00000307697	9606.ENSP00000474560	0.057	0	0	0	0.399	0.071	0.265	0.321	0.690
ACOX2	ACSL1	9606.ENSP00000307697	9606.ENSP00000422607	0.050	0	0	0	0.201	0.089	0.288	0.531	0.727
ACOX2	ETFB	9606.ENSP00000307697	9606.ENSP00000346173	0.070	0	0	0	0.345	0.436	0.233	0.166	0.740
ACOX2	HSDL2	9606.ENSP00000307697	9606.ENSP00000381785	0.107	0	0	0	0.213	0.115	0.643	0.348	0.829
ACSL1	PDK4	9606.ENSP00000422607	9606.ENSP00000005178	0	0	0	0	0.107	0	0	0.603	0.630
ACSL1	NAMPT	9606.ENSP00000422607	9606.ENSP00000222553	0	0	0	0	0.302	0	0	0.221	0.434
ACSL1	DGAT2	9606.ENSP00000422607	9606.ENSP00000228027	0	0	0	0	0.330	0.058	0	0.633	0.748
ACSL1	LIPE	9606.ENSP00000422607	9606.ENSP00000244289	0	0	0	0	0.096	0	0	0.532	0.559
ACSL1	ACSS2	9606.ENSP00000422607	9606.ENSP00000253382	0	0	0	0	0.141	0	0	0.632	0.671
ACSL1	FABP4	9606.ENSP00000422607	9606.ENSP00000256104	0	0	0	0	0.056	0	0	0.567	0.574
ACSL1	ALDH2	9606.ENSP00000422607	9606.ENSP00000261733	0	0	0	0	0.205	0.046	0.176	0.282	0.492
ACSL1	MGLL	9606.ENSP00000422607	9606.ENSP00000265052	0.048	0	0	0	0.061	0	0.800	0.426	0.883
ACSL1	GPAM	9606.ENSP00000422607	9606.ENSP00000265276	0	0	0	0	0.111	0	0	0.552	0.584
ACSL1	PECR	9606.ENSP00000422607	9606.ENSP00000265322	0	0	0	0	0.112	0.065	0.098	0.399	0.490
ACSL1	PLIN2	9606.ENSP00000422607	9606.ENSP00000276914	0	0	0	0	0.069	0.071	0	0.743	0.758
ACSL1	PPARG	9606.ENSP00000422607	9606.ENSP00000287820	0	0	0	0	0.060	0.046	0	0.739	0.745
ACSL1	PLIN1	9606.ENSP00000422607	9606.ENSP00000300055	0	0	0	0	0.078	0.071	0	0.527	0.559
ACSL1	GPD1	9606.ENSP00000422607	9606.ENSP00000301149	0.061	0	0	0	0.130	0	0	0.390	0.458
ACSL1	MBOAT2	9606.ENSP00000422607	9606.ENSP00000302177	0	0	0	0	0.063	0	0.123	0.455	0.514
ACSL1	LEP	9606.ENSP00000422607	9606.ENSP00000312652	0	0	0	0	0.060	0	0	0.574	0.582
ACSL1	PCK1	9606.ENSP00000422607	9606.ENSP00000319814	0	0	0	0	0.088	0	0	0.446	0.473
ACSL1	CIDEA	9606.ENSP00000422607	9606.ENSP00000320209	0	0	0	0	0.049	0	0	0.506	0.510
ACSL1	PLPP2	9606.ENSP00000422607	9606.ENSP00000329697	0	0	0	0	0.055	0	0	0.408	0.417
ACSL1	IDH2	9606.ENSP00000422607	9606.ENSP00000331897	0.056	0	0	0	0.087	0	0	0.537	0.566
ACSL1	PNPLA2	9606.ENSP00000422607	9606.ENSP00000337701	0	0	0	0	0.088	0	0.600	0.573	0.830
ACSL1	SCD	9606.ENSP00000422607	9606.ENSP00000359380	0	0.010	0	0	0.120	0.094	0	0.642	0.690
ACSL1	PLPP3	9606.ENSP00000422607	9606.ENSP00000360296	0	0	0	0	0.085	0	0	0.382	0.411
ACSL1	AGPAT2	9606.ENSP00000422607	9606.ENSP00000360761	0.046	0	0	0	0.106	0	0.187	0.430	0.553
ACSL1	HSDL2	9606.ENSP00000422607	9606.ENSP00000381785	0.057	0	0	0	0.266	0.048	0.302	0.317	0.628
ACSL1	ADIPOQ	9606.ENSP00000422607	9606.ENSP00000389814	0	0	0	0	0.049	0	0	0.396	0.401
ACSL1	CD36	9606.ENSP00000422607	9606.ENSP00000415743	0	0	0	0	0.202	0	0	0.827	0.857
ACSL1	ETFDH	9606.ENSP00000422607	9606.ENSP00000426638	0	0	0	0	0.102	0	0	0.372	0.412
ACSL1	CEBPA	9606.ENSP00000422607	9606.ENSP00000427514	0	0	0	0	0.143	0.070	0	0.352	0.438
ACSL1	PLIN4	9606.ENSP00000422607	9606.ENSP00000488481	0	0	0	0	0.136	0.071	0	0.358	0.440
ACSL1	HADH	9606.ENSP00000422607	9606.ENSP00000474560	0.061	0	0	0	0.121	0	0	0.501	0.553
ACSL1	LPL	9606.ENSP00000422607	9606.ENSP00000497642	0	0	0	0	0.083	0	0.800	0.642	0.928
ACSM5	ALDH2	9606.ENSP00000327916	9606.ENSP00000261733	0.041	0	0	0	0.232	0.053	0.185	0.138	0.421
ACSM5	SORD	9606.ENSP00000327916	9606.ENSP00000267814	0	0	0	0	0.063	0	0.348	0.166	0.445
ACSM5	ALDH1L1	9606.ENSP00000327916	9606.ENSP00000273450	0.041	0	0	0	0.254	0.051	0.185	0.117	0.423
ACSM5	ALDH1A1	9606.ENSP00000327916	9606.ENSP00000297785	0.041	0	0	0	0.239	0.053	0.185	0.146	0.431
ACSM5	ME1	9606.ENSP00000327916	9606.ENSP00000358719	0.053	0	0	0	0.090	0.094	0.256	0.192	0.445
ACSM5	ALDH4A1	9606.ENSP00000327916	9606.ENSP00000364490	0.041	0	0	0	0.219	0.171	0.185	0.092	0.457
ACSM5	HADH	9606.ENSP00000327916	9606.ENSP00000474560	0.045	0	0	0	0.244	0	0.216	0.243	0.514
ACSM5	HSDL2	9606.ENSP00000327916	9606.ENSP00000381785	0.106	0	0	0	0.141	0	0.586	0.185	0.706
ACSS2	DGAT2	9606.ENSP00000253382	9606.ENSP00000228027	0	0	0	0	0.148	0	0	0.422	0.487
ACSS2	NAT8L	9606.ENSP00000253382	9606.ENSP00000413064	0	0	0	0	0	0	0	0.410	0.410
ACSS2	PECR	9606.ENSP00000253382	9606.ENSP00000265322	0.042	0	0	0	0.082	0	0.160	0.295	0.410
ACSS2	SLC2A1	9606.ENSP00000253382	9606.ENSP00000416293	0	0	0	0	0.111	0	0	0.376	0.422
ACSS2	ALDH1L1	9606.ENSP00000253382	9606.ENSP00000273450	0.041	0	0	0	0.217	0.051	0.185	0.159	0.423
ACSS2	ADH1B	9606.ENSP00000253382	9606.ENSP00000306606	0	0	0	0	0.087	0	0.110	0.347	0.423
ACSS2	ASPA	9606.ENSP00000253382	9606.ENSP00000263080	0	0	0	0	0	0	0	0.426	0.426
ACSS2	CD36	9606.ENSP00000253382	9606.ENSP00000415743	0	0	0	0	0.049	0	0	0.427	0.431
ACSS2	KAT2B	9606.ENSP00000253382	9606.ENSP00000263754	0	0	0	0	0	0.091	0	0.403	0.434
ACSS2	ALDH1A1	9606.ENSP00000253382	9606.ENSP00000297785	0.041	0	0	0	0.207	0.060	0.185	0.203	0.451
ACSS2	PDHA1	9606.ENSP00000253382	9606.ENSP00000369134	0	0	0	0	0.110	0	0	0.413	0.456
ACSS2	ALDH4A1	9606.ENSP00000253382	9606.ENSP00000364490	0.041	0	0	0	0.222	0.051	0.185	0.204	0.457
ACSS2	DHCR7	9606.ENSP00000253382	9606.ENSP00000347717	0	0	0	0	0.197	0	0	0.351	0.457
ACSS2	PPARG	9606.ENSP00000253382	9606.ENSP00000287820	0	0	0	0	0.084	0	0	0.437	0.462
ACSS2	FBP1	9606.ENSP00000253382	9606.ENSP00000408025	0	0	0	0	0.147	0	0	0.428	0.491
ACSS2	TKT	9606.ENSP00000253382	9606.ENSP00000391481	0	0	0	0	0.125	0.095	0.115	0.372	0.501
ACSS2	PKM	9606.ENSP00000253382	9606.ENSP00000320171	0.041	0	0	0	0.103	0.062	0	0.468	0.514
ACSS2	SORD	9606.ENSP00000253382	9606.ENSP00000267814	0	0	0	0	0.068	0	0.348	0.302	0.539
ACSS2	THRSP	9606.ENSP00000253382	9606.ENSP00000281030	0	0	0	0	0.108	0	0	0.522	0.556
ACSS2	HADH	9606.ENSP00000253382	9606.ENSP00000474560	0.045	0	0	0	0.258	0	0.216	0.297	0.557
ACSS2	ME1	9606.ENSP00000253382	9606.ENSP00000358719	0.053	0	0	0	0.109	0.094	0.256	0.360	0.570
ACSS2	SCD	9606.ENSP00000253382	9606.ENSP00000359380	0.042	0	0	0	0.145	0	0	0.538	0.588
ACSS2	SQLE	9606.ENSP00000253382	9606.ENSP00000265896	0.044	0	0	0	0.116	0	0.242	0.454	0.604
ACSS2	GPAM	9606.ENSP00000253382	9606.ENSP00000265276	0	0	0	0	0.077	0	0	0.622	0.637
ACSS2	ALDH1A3	9606.ENSP00000253382	9606.ENSP00000332256	0.041	0	0	0	0.207	0.060	0.185	0.529	0.676
ACSS2	HSDL2	9606.ENSP00000253382	9606.ENSP00000381785	0.106	0	0	0	0.156	0	0.586	0.171	0.706
ACSS2	IDH2	9606.ENSP00000253382	9606.ENSP00000331897	0	0	0	0	0.112	0	0.400	0.566	0.748
ACSS2	AOX1	9606.ENSP00000253382	9606.ENSP00000363832	0	0	0	0	0.057	0	0.800	0.098	0.815
ACSS2	PCK1	9606.ENSP00000253382	9606.ENSP00000319814	0	0	0	0	0.118	0	0.800	0.392	0.883
ACSS2	ACSS3	9606.ENSP00000253382	9606.ENSP00000449535	0	0	0.131	0.814	0.044	0	0.900	0.163	0.921
ACSS2	PC	9606.ENSP00000253382	9606.ENSP00000498994	0.080	0	0	0	0.136	0	0.800	0.572	0.923
ACSS2	ECHDC1	9606.ENSP00000253382	9606.ENSP00000436585	0.045	0	0	0	0.190	0	0.915	0.221	0.942
ACSS2	ALDH3B2	9606.ENSP00000253382	9606.ENSP00000501254	0.041	0	0	0	0.207	0.051	0.915	0.273	0.947
ACSS2	ALDH2	9606.ENSP00000253382	9606.ENSP00000261733	0.041	0	0	0	0.226	0.060	0.915	0.346	0.954
ACSS3	ALDH2	9606.ENSP00000449535	9606.ENSP00000261733	0.041	0	0	0	0.209	0.060	0.830	0.210	0.886
ACSS3	SORD	9606.ENSP00000449535	9606.ENSP00000267814	0	0	0	0	0.070	0	0.348	0.166	0.450
ACSS3	ALDH1A1	9606.ENSP00000449535	9606.ENSP00000297785	0.041	0	0	0	0.212	0.060	0.185	0.141	0.412
ACSS3	ALDH1A3	9606.ENSP00000449535	9606.ENSP00000332256	0.041	0	0	0	0.213	0.060	0.185	0.141	0.413
ACSS3	MSRB3	9606.ENSP00000449535	9606.ENSP00000347324	0.045	0	0	0	0.067	0	0	0.461	0.478
ACSS3	ME1	9606.ENSP00000449535	9606.ENSP00000358719	0.053	0	0	0	0.098	0.094	0.256	0.136	0.412
ACSS3	AOX1	9606.ENSP00000449535	9606.ENSP00000363832	0	0	0	0	0.077	0	0.800	0.085	0.816
ACSS3	ALDH4A1	9606.ENSP00000449535	9606.ENSP00000364490	0.041	0	0	0	0.217	0.051	0.185	0.131	0.403
ACSS3	HSDL2	9606.ENSP00000449535	9606.ENSP00000381785	0.106	0	0	0	0.139	0	0.586	0.262	0.733
ACSS3	GBE1	9606.ENSP00000449535	9606.ENSP00000410833	0	0	0	0	0.124	0	0	0.381	0.434
ACSS3	ECHDC1	9606.ENSP00000449535	9606.ENSP00000436585	0.045	0	0	0	0.192	0	0.915	0.281	0.946
ACSS3	ITGA7	9606.ENSP00000449535	9606.ENSP00000452120	0	0	0	0	0.072	0	0	0.389	0.409
ACSS3	ALDH3B2	9606.ENSP00000449535	9606.ENSP00000501254	0.041	0	0	0	0.207	0.051	0.185	0.166	0.420
ACSS3	PC	9606.ENSP00000449535	9606.ENSP00000498994	0.080	0	0	0	0.114	0	0	0.378	0.449
ACSS3	HADH	9606.ENSP00000449535	9606.ENSP00000474560	0.045	0	0	0	0.256	0	0.216	0.182	0.484
ACTG2	COL1A1	9606.ENSP00000386857	9606.ENSP00000225964	0	0	0	0	0.184	0.101	0	0.330	0.466
ACTG2	CASQ2	9606.ENSP00000386857	9606.ENSP00000261448	0	0	0	0	0.167	0.103	0	0.308	0.438
ACTG2	CDH1	9606.ENSP00000386857	9606.ENSP00000261769	0	0	0	0	0.067	0.069	0	0.450	0.481
ACTG2	ITGA1	9606.ENSP00000386857	9606.ENSP00000282588	0	0	0	0	0.074	0	0.500	0.155	0.574
ACTG2	CFL2	9606.ENSP00000386857	9606.ENSP00000298159	0	0	0	0	0.082	0.297	0	0.278	0.493
ACTG2	MYLK	9606.ENSP00000386857	9606.ENSP00000353452	0	0	0	0	0.302	0.092	0.500	0.599	0.856
ACTG2	LMOD1	9606.ENSP00000386857	9606.ENSP00000356257	0	0	0	0	0.311	0	0.500	0.628	0.860
ACTG2	SORBS1	9606.ENSP00000386857	9606.ENSP00000360293	0	0	0	0	0.081	0	0.500	0.091	0.546
ACTG2	KRT18	9606.ENSP00000386857	9606.ENSP00000373489	0	0	0	0	0.049	0.071	0	0.384	0.408
ACTG2	PPP1R12B	9606.ENSP00000386857	9606.ENSP00000375821	0	0	0	0	0.075	0.092	0	0.490	0.534
ACTG2	MYH11	9606.ENSP00000386857	9606.ENSP00000379616	0	0	0	0	0.776	0.238	0.900	0.670	0.993
ACTG2	KRT8	9606.ENSP00000386857	9606.ENSP00000449404	0	0	0	0	0.064	0	0	0.503	0.515
ACTG2	CALM1	9606.ENSP00000386857	9606.ENSP00000499717	0	0	0	0	0.055	0.146	0.500	0.102	0.589
ACVR1C	TGFBR3	9606.ENSP00000243349	9606.ENSP00000212355	0	0	0	0	0.055	0.098	0	0.379	0.425
ACVR1C	INHBA	9606.ENSP00000243349	9606.ENSP00000242208	0	0	0	0	0.074	0.126	0.900	0.804	0.982
ACVR1C	BMP6	9606.ENSP00000243349	9606.ENSP00000283147	0	0	0	0	0	0.167	0	0.438	0.512
ACVR1C	ACVRL1	9606.ENSP00000243349	9606.ENSP00000373574	0	0	0.062	0.918	0.042	0.045	0	0.500	0.514
ACVR1C	SMAD6	9606.ENSP00000243349	9606.ENSP00000288840	0	0	0	0	0.069	0.190	0	0.449	0.548
ACVR1C	TGFBR2	9606.ENSP00000243349	9606.ENSP00000351905	0	0	0	0.775	0.132	0.091	0	0.505	0.575
ACVR1C	SMAD9	9606.ENSP00000243349	9606.ENSP00000369154	0	0	0	0	0.074	0.126	0	0.539	0.595
ACVRL1	TGFBR3	9606.ENSP00000373574	9606.ENSP00000212355	0	0	0	0	0	0.098	0	0.433	0.466
ACVRL1	INHBA	9606.ENSP00000373574	9606.ENSP00000242208	0	0	0	0	0.116	0.354	0	0.322	0.579
ACVRL1	VWF	9606.ENSP00000373574	9606.ENSP00000261405	0	0	0	0	0.258	0.067	0	0.228	0.419
ACVRL1	FGF2	9606.ENSP00000373574	9606.ENSP00000264498	0	0	0	0	0.055	0	0	0.528	0.535
ACVRL1	BMP6	9606.ENSP00000373574	9606.ENSP00000283147	0	0	0	0	0.093	0.167	0	0.540	0.622
ACVRL1	SMAD6	9606.ENSP00000373574	9606.ENSP00000288840	0	0	0	0	0.121	0.190	0	0.520	0.628
ACVRL1	CAV1	9606.ENSP00000373574	9606.ENSP00000339191	0	0	0	0	0.056	0.046	0	0.507	0.517
ACVRL1	TGFBR2	9606.ENSP00000373574	9606.ENSP00000351905	0	0	0	0.751	0.155	0.528	0.800	0.916	0.992
ACVRL1	BAMBI	9606.ENSP00000373574	9606.ENSP00000364683	0	0	0	0	0	0.292	0	0.314	0.493
ACVRL1	ID1	9606.ENSP00000373574	9606.ENSP00000365280	0	0	0	0	0.049	0	0	0.552	0.555
ACVRL1	SMAD9	9606.ENSP00000373574	9606.ENSP00000369154	0	0	0	0	0.077	0.126	0	0.897	0.910
ACVRL1	TEK	9606.ENSP00000373574	9606.ENSP00000369375	0	0	0	0.571	0.195	0.074	0	0.268	0.407
ACVRL1	PECAM1	9606.ENSP00000373574	9606.ENSP00000457421	0	0	0	0	0.178	0.081	0	0.328	0.448
ACVRL1	TMEM100	9606.ENSP00000373574	9606.ENSP00000465638	0	0	0	0	0.114	0	0	0.432	0.475
ACVRL1	IL6	9606.ENSP00000373574	9606.ENSP00000385675	0	0	0	0	0.057	0	0	0.501	0.509
ACVRL1	CDH5	9606.ENSP00000373574	9606.ENSP00000497290	0	0	0	0	0.227	0.095	0	0.628	0.717
ADAMTS1	COMP	9606.ENSP00000284984	9606.ENSP00000222271	0	0	0	0	0.067	0.046	0	0.383	0.403
ADAMTS1	HBEGF	9606.ENSP00000284984	9606.ENSP00000230990	0	0	0	0	0.082	0	0	0.558	0.576
ADAMTS1	SYNPO2	9606.ENSP00000284984	9606.ENSP00000306015	0	0	0	0	0.062	0	0	0.388	0.401
ADAMTS1	PTGS2	9606.ENSP00000284984	9606.ENSP00000356438	0	0	0	0	0.114	0	0	0.353	0.402
ADAMTS1	GALNT3	9606.ENSP00000284984	9606.ENSP00000376465	0	0	0	0	0	0	0	0.405	0.405
ADAMTS1	FBN1	9606.ENSP00000284984	9606.ENSP00000325527	0	0	0	0	0.125	0.046	0	0.350	0.410
ADAMTS1	CD36	9606.ENSP00000284984	9606.ENSP00000415743	0	0	0	0	0.044	0	0	0.430	0.432
ADAMTS1	IL6	9606.ENSP00000284984	9606.ENSP00000385675	0	0	0	0	0.239	0	0	0.322	0.462
ADAMTS1	FN1	9606.ENSP00000284984	9606.ENSP00000346839	0	0	0	0	0.127	0.045	0	0.447	0.498
ADAMTS1	MMP9	9606.ENSP00000284984	9606.ENSP00000361405	0	0	0	0	0.057	0.045	0	0.487	0.498
ADAMTS1	ADAMTS5	9606.ENSP00000284984	9606.ENSP00000284987	0	0	0.082	0.900	0.129	0	0	0.428	0.503
ADAMTS1	JAM2	9606.ENSP00000284984	9606.ENSP00000383376	0	0	0	0	0.055	0	0	0.511	0.518
ADAMTS1	FBLN2	9606.ENSP00000284984	9606.ENSP00000384169	0	0	0	0	0.086	0.046	0	0.513	0.538
ADAMTS1	FBLN1	9606.ENSP00000284984	9606.ENSP00000331544	0	0	0	0	0.097	0.046	0	0.652	0.674
ADAMTS5	DCN	9606.ENSP00000284987	9606.ENSP00000052754	0	0	0	0	0.181	0	0	0.459	0.538
ADAMTS5	COMP	9606.ENSP00000284987	9606.ENSP00000222271	0	0	0	0	0.079	0	0	0.541	0.559
ADAMTS5	COL1A1	9606.ENSP00000284987	9606.ENSP00000225964	0	0	0	0	0.184	0.053	0	0.464	0.550
ADAMTS5	EPAS1	9606.ENSP00000284987	9606.ENSP00000263734	0	0	0	0	0.074	0	0	0.430	0.450
ADAMTS5	FGF2	9606.ENSP00000284987	9606.ENSP00000264498	0	0	0	0	0.094	0	0	0.380	0.415
ADAMTS5	TIMP4	9606.ENSP00000284987	9606.ENSP00000287814	0	0	0	0	0.072	0	0	0.380	0.400
ADAMTS5	DDR2	9606.ENSP00000284987	9606.ENSP00000356899	0	0	0	0	0.176	0	0	0.314	0.411
ADAMTS5	MDK	9606.ENSP00000284987	9606.ENSP00000385451	0	0	0	0	0	0	0	0.412	0.412
ADAMTS5	COL11A1	9606.ENSP00000284987	9606.ENSP00000359114	0	0	0	0	0.086	0.053	0	0.378	0.414
ADAMTS5	IGF1	9606.ENSP00000284987	9606.ENSP00000376637	0	0	0	0	0.103	0	0	0.376	0.417
ADAMTS5	FN1	9606.ENSP00000284987	9606.ENSP00000346839	0	0	0	0	0.084	0.045	0	0.414	0.442
ADAMTS5	FBN1	9606.ENSP00000284987	9606.ENSP00000325527	0	0	0	0	0.249	0	0	0.289	0.444
ADAMTS5	SDC1	9606.ENSP00000284987	9606.ENSP00000370542	0	0	0	0	0	0	0	0.452	0.452
ADAMTS5	FMOD	9606.ENSP00000284987	9606.ENSP00000347041	0	0	0	0	0.141	0	0	0.447	0.505
ADAMTS5	BGN	9606.ENSP00000284987	9606.ENSP00000327336	0	0	0	0	0.109	0	0	0.492	0.528
ADAMTS5	PTGS2	9606.ENSP00000284987	9606.ENSP00000356438	0	0	0	0	0.056	0	0	0.538	0.546
ADAMTS5	FBLN2	9606.ENSP00000284987	9606.ENSP00000384169	0	0	0	0	0.123	0	0	0.551	0.589
ADAMTS5	IL6	9606.ENSP00000284987	9606.ENSP00000385675	0	0	0	0	0.077	0	0	0.605	0.620
ADAMTS5	MMP9	9606.ENSP00000284987	9606.ENSP00000361405	0	0	0	0	0.054	0.045	0	0.622	0.629
ADAMTS5	FBLN1	9606.ENSP00000284987	9606.ENSP00000331544	0	0	0	0	0.084	0	0	0.632	0.648
ADAMTS5	COL10A1	9606.ENSP00000284987	9606.ENSP00000327368	0	0	0	0	0.072	0.053	0	0.647	0.662
ADAMTS5	RUNX2	9606.ENSP00000284987	9606.ENSP00000360493	0	0	0	0	0.044	0	0	0.740	0.741
ADAMTS5	SDC4	9606.ENSP00000284987	9606.ENSP00000361818	0	0	0	0	0	0	0	0.933	0.933
ADAMTS9	FBN1	9606.ENSP00000418735	9606.ENSP00000325527	0	0	0	0	0.096	0.046	0	0.421	0.457
ADAMTS9	FILIP1L	9606.ENSP00000418735	9606.ENSP00000346560	0	0	0	0	0.067	0	0	0.565	0.577
ADAMTS9	CACNA2D1	9606.ENSP00000418735	9606.ENSP00000349320	0	0	0	0	0.109	0	0	0.372	0.417
ADAMTS9	COL4A1	9606.ENSP00000418735	9606.ENSP00000364979	0	0	0	0	0.212	0.068	0	0.275	0.421
ADAMTS9	CD36	9606.ENSP00000418735	9606.ENSP00000415743	0	0	0	0	0.044	0	0	0.600	0.601
